k99_10001671_1	COG0356	4.9e-66	224.7
k99_10007566_1	ENOG410XQM6	1.9e-42	146.9
k99_10007566_2	ENOG410XQM6	6.7e-10	39.1
k99_10007567_1	ENOG4111WTB	3.1e-30	107.1
k99_10007567_2	COG1804	8.5e-53	180.7
k99_10007577_1	COG0841	9.9e-82	277.2
k99_10007583_1	ENOG410XPW2	5.7e-20	72.9
k99_10007603_1	ENOG410XSD8	2.6e-63	216.1
k99_10007610_1	COG0028	3.3e-44	152.5
k99_10007610_2	ENOG410YEIR	2e-11	45.2
k99_10007617_1	COG0195	1.6e-63	217.1
k99_10007618_1	COG0176	2.8e-27	95.7
k99_10007618_2	COG0560	2.9e-56	192.6
k99_10007633_2	ENOG410XVBV	1.5e-39	137.1
k99_10007652_2	ENOG410ZW2N	2.2e-74	252.8
k99_10007658_1	COG1304	4.5e-07	30.1
k99_10007658_2	COG2609	3e-184	616.7
k99_10007678_1	COG1088	1.3e-40	140.8
k99_10007678_2	COG1898	3.4e-70	239.1
k99_10007721_3	COG1241	1.4e-158	531.8
k99_1000772_1	ENOG4111BCX	3.2e-06	26.8
k99_1000772_2	ENOG410ZTW2	2.2e-38	133.5
k99_1000772_3	ENOG410YMAS	1.5e-08	35.6
k99_10007754_1	ENOG411268W	3.4e-16	61.4
k99_10007754_2	COG1259	1.6e-49	170.7
k99_10007754_3	COG0789	3.2e-13	51.3
k99_10007765_1	ENOG4111RKH	4e-36	126.4
k99_10007769_1	COG3087	7.1e-13	50.4
k99_10007769_2	COG5405	1.6e-105	356.1
k99_10007769_3	COG1220	4.4e-32	113.0
k99_10007797_1	ENOG410XRUF	4.3e-61	208.6
k99_10007801_1	ENOG4111YJG	7e-23	83.6
k99_10007801_2	COG5646	4.2e-33	116.7
k99_10007801_3	ENOG410ZX2M	1.5e-40	139.8
k99_10007801_4	COG2195	5.4e-45	155.8
k99_10007836_1	ENOG4111UHH	5.1e-98	329.4
k99_10007837_1	ENOG4112DCP	2.7e-91	308.3
k99_10007870_1	COG0553	2e-24	84.3
k99_10007896_1	ENOG410ZMYZ	9.7e-41	141.9
k99_10007918_1	COG3971	3.4e-23	84.3
k99_10007918_2	ENOG410ZVEX	2.5e-84	285.6
k99_10007943_1	ENOG410XRMJ	1.5e-91	307.3
k99_10007964_2	COG5410	3.2e-09	37.8
k99_10008033_1	ENOG410YF1I	9.7e-32	112.1
k99_10008033_2	COG3842	8.9e-32	111.4
k99_10008054_1	ENOG410ZVDQ	3.8e-103	348.1
k99_10008060_1	ENOG410XXNR	3.3e-23	84.1
k99_10008065_1	ENOG410ZUFU	8.3e-79	267.6
k99_10008065_2	ENOG410XQ4K	4.6e-53	182.7
k99_10008139_5	ENOG410XWHK	6e-26	93.3
k99_10008139_6	COG1875	9.3e-40	138.7
k99_10008139_8	ENOG410XRAU	2.2e-13	52.1
k99_10008139_9	COG1351	3.4e-29	104.1
k99_10008179_1	COG4951	8.7e-58	197.8
k99_1000819_3	ENOG410Y5PW	6.1e-114	383.6
k99_10008216_1	ENOG4111YCH	8.4e-21	75.8
k99_10008216_2	ENOG410YTFI	4.1e-109	366.7
k99_10008216_3	COG2979	2.7e-68	232.1
k99_10008216_4	ENOG4111IWJ	1.8e-14	55.0
k99_10008218_1	ENOG410YM8P	3.7e-38	132.7
k99_1000824_1	ENOG410ZWZ5	4.4e-22	80.0
k99_10008289_2	ENOG4111RJR	1.7e-12	48.9
k99_10008296_1	COG0778	1.9e-07	31.2
k99_10008296_2	COG2173	4.5e-53	181.8
k99_10008299_1	ENOG410XQ6M	1e-78	266.8
k99_10008342_2	ENOG410ZVIE	1.1e-34	121.9
k99_10008342_3	ENOG410XUYC	1.6e-21	78.5
k99_10008348_1	ENOG410XPXW	1.2e-86	292.9
k99_10008348_2	COG0576	3.9e-42	146.7
k99_10008348_3	COG2214	6.9e-10	39.7
k99_10008360_1	ENOG410XQ6K	3.5e-12	47.9
k99_10008360_2	COG1173	3.3e-37	129.3
k99_10008360_3	COG1123	2e-54	186.8
k99_10008360_4	COG1123	4.6e-48	165.8
k99_10008360_6	ENOG410ZHXS	1.7e-21	78.6
k99_10008362_1	COG0488	7.3e-15	55.1
k99_10008362_2	COG0265	4.5e-69	235.1
k99_10008362_3	COG0165	1.9e-236	790.0
k99_1000836_1	COG1889	1.1e-86	293.3
k99_1000838_2	COG2887	8e-18	66.5
k99_10008393_1	COG0244	1.1e-35	125.2
k99_10008393_2	COG0222	6.9e-31	109.0
k99_10008393_3	COG0085	6.4e-87	293.0
k99_1000839_1	COG0382	1.6e-75	256.4
k99_1000839_2	ENOG410ZVJJ	2.4e-38	133.5
k99_1000839_3	ENOG410XWJ5	1.9e-51	177.4
k99_10008418_1	ENOG410Z4KP	1.1e-38	134.7
k99_10008418_2	ENOG410ZWM2	5.3e-130	435.9
k99_10008422_1	ENOG410XUX1	2.6e-07	32.2
k99_10008422_2	ENOG4111U8X	1.7e-49	170.9
k99_10008458_1	COG4398	1e-09	39.0
k99_10008466_1	COG3822	5.5e-38	132.5
k99_10008466_2	COG0191	3.9e-63	215.2
k99_10008466_3	COG3718	1.1e-13	52.6
k99_10008489_1	COG0119	7e-05	21.8
k99_10008489_2	COG0748	2.4e-47	162.9
k99_10008489_3	COG0655	2.4e-33	117.2
k99_10008489_4	COG1295	6.7e-72	244.0
k99_1000852_2	ENOG41108IT	1.4e-111	375.7
k99_1000852_3	ENOG4110UYG	2.6e-91	308.2
k99_1000852_4	ENOG4111R4B	1.4e-20	75.0
k99_10008533_1	COG0669	2e-66	226.3
k99_10008533_10	ENOG410ZZQ3	3.7e-13	51.6
k99_10008533_11	COG1480	3.5e-190	636.1
k99_10008533_12	COG0319	2.8e-34	121.0
k99_10008533_13	COG4536	1.6e-85	289.4
k99_10008533_14	COG1183	2.7e-46	160.3
k99_10008533_15	COG0761	5.8e-76	258.4
k99_10008533_16	COG0773	4.8e-166	556.6
k99_10008533_17	COG2885	1.6e-19	68.7
k99_10008533_2	ENOG410ZI3Q	7.8e-25	89.4
k99_10008533_3	ENOG410ZXVA	4.8e-18	66.4
k99_10008533_4	COG0416	4.9e-131	439.4
k99_10008533_5	COG0332	5.8e-125	420.1
k99_10008533_6	COG0331	6.9e-93	313.0
k99_10008533_7	ENOG410XNW1	1.7e-93	316.0
k99_10008533_8	ENOG410ZYRB	1.5e-25	91.9
k99_10008533_9	COG0304	1.9e-149	500.5
k99_10008538_2	ENOG410ZEUS	6.1e-08	34.4
k99_10008550_1	COG3437	1.8e-61	209.3
k99_10008550_2	COG0803	1e-40	141.9
k99_10008561_1	ENOG410YSGX	6.8e-09	36.6
k99_10008580_1	COG0112	1.2e-53	184.2
k99_10008580_2	COG0112	1.9e-89	302.5
k99_10008580_3	COG0698	2.7e-08	34.7
k99_10008614_2	ENOG410XTI2	6e-11	41.7
k99_10008678_1	ENOG410ZJ8K	3.9e-70	238.6
k99_10008696_1	ENOG4111J45	1.4e-06	29.3
k99_10008696_2	ENOG4111J45	9.6e-26	92.2
k99_10008708_1	COG0148	5.6e-176	589.0
k99_10008708_2	COG0505	5.7e-63	214.1
k99_10008709_1	ENOG41127DI	1.4e-08	35.7
k99_1000870_1	COG0112	5.8e-19	69.7
k99_1000870_2	COG0575	3.6e-25	90.8
k99_1000870_3	COG0575	7.6e-26	93.0
k99_1000870_4	COG0329	3e-65	222.8
k99_1000870_5	ENOG410YKBA	5.6e-05	24.0
k99_1000870_6	COG0216	1.3e-114	385.5
k99_10008735_2	ENOG410Z974	9.9e-74	250.4
k99_10008735_3	COG0642	1.7e-167	560.7
k99_10008735_4	ENOG41122PX	5e-21	76.8
k99_10008735_5	COG2904	1.4e-71	243.2
k99_10008735_6	ENOG4111R1P	4.8e-18	67.1
k99_10008735_7	COG1131	1.1e-89	301.0
k99_1000874_1	COG3800	7.2e-98	330.3
k99_10008753_1	ENOG410YHGV	3.8e-06	28.5
k99_10008782_1	ENOG410Y36N	2.1e-06	29.0
k99_10008782_2	ENOG410XSVM	1.1e-64	220.8
k99_10008782_3	ENOG410XSVM	9.4e-36	125.5
k99_10008807_1	ENOG410Y2V0	9.7e-28	98.7
k99_10008825_2	ENOG4111N15	1.4e-07	32.3
k99_10008833_2	ENOG410ZX9T	4.7e-06	26.5
k99_10008833_3	ENOG410XSQW	2.9e-60	205.8
k99_10008833_4	ENOG410XSQW	1.3e-11	45.8
k99_10008839_1	COG0202	5.3e-39	135.3
k99_10008839_2	ENOG410ZDSN	6.2e-10	40.5
k99_10008839_3	COG0632	2.9e-34	120.1
k99_10008840_1	COG1654	6.1e-12	47.0
k99_10008840_2	COG3705	7.1e-47	162.0
k99_1000884_1	ENOG410XS82	9.2e-59	201.1
k99_10008853_1	ENOG410Y2R6	6.9e-11	43.8
k99_10008853_2	COG0566	3.3e-10	39.5
k99_10008866_1	COG0709	5e-77	261.3
k99_10008866_11	COG0318	7.5e-72	241.8
k99_10008866_2	COG3119	4.6e-77	261.5
k99_10008866_3	ENOG410YZYN	1.3e-17	66.0
k99_10008866_5	ENOG4111PJX	2.5e-52	180.1
k99_10008866_6	COG0179	1.5e-17	64.6
k99_10008866_7	ENOG4111RBA	6.2e-59	201.9
k99_10008866_8	ENOG410ZYE6	2.2e-19	71.4
k99_10008866_9	ENOG4111YEP	9.7e-37	128.5
k99_10008868_2	ENOG410XQ4Y	2.5e-21	77.3
k99_10008881_2	COG5362	1.8e-19	71.4
k99_10008912_1	ENOG410ZGR7	3e-82	279.0
k99_10008912_2	ENOG4111604	3e-51	176.3
k99_10008912_3	ENOG4111M1F	5.8e-59	200.7
k99_10008912_4	COG0427	2.2e-158	530.9
k99_10008930_2	ENOG4112442	5.1e-05	25.6
k99_10008930_3	ENOG410ZD0X	1.8e-22	82.2
k99_10008934_1	ENOG4111SIQ	2.5e-55	190.0
k99_10008934_2	ENOG410XZXC	1.6e-18	68.5
k99_10008934_3	ENOG410XY2N	3.9e-18	67.3
k99_10008934_4	ENOG410ZTH1	1.3e-41	144.7
k99_1000895_1	COG4942	6.3e-34	119.1
k99_1000895_10	COG0261	6.5e-55	188.6
k99_1000895_11	COG1146	2.8e-60	206.2
k99_1000895_12	ENOG4111Z15	6.3e-47	161.9
k99_1000895_13	ENOG410Z7AY	2.6e-87	293.7
k99_1000895_14	COG0657	3.8e-56	192.7
k99_1000895_17	COG0152	2.3e-85	289.4
k99_1000895_18	COG0680	1.6e-14	55.8
k99_1000895_2	COG0696	3.4e-199	665.8
k99_1000895_3	COG1576	3.8e-51	175.2
k99_1000895_4	COG0799	3.3e-39	137.0
k99_1000895_5	COG1057	1.6e-30	107.7
k99_1000895_6	COG0014	5.1e-174	582.3
k99_1000895_7	COG0263	2e-135	455.2
k99_1000895_8	COG0536	2.9e-144	484.0
k99_1000895_9	COG0211	9.9e-44	151.9
k99_10008976_2	COG0330	2.1e-37	130.7
k99_10008976_3	COG0330	2e-39	137.4
k99_10008976_4	ENOG410YB8Y	5.2e-23	82.8
k99_10009017_1	COG0370	3.8e-148	497.3
k99_10009030_1	COG3319	1.7e-62	211.0
k99_10009041_1	COG0119	2e-28	99.9
k99_10009041_2	COG0183	7.6e-115	385.3
k99_10009041_3	ENOG410XQKE	6.2e-67	228.5
k99_10009067_1	COG1063	4.5e-11	43.2
k99_10009067_2	COG4988	2.8e-155	520.2
k99_10009067_3	COG4987	1.9e-33	117.2
k99_10009076_2	COG0305	3.2e-10	41.2
k99_10009076_3	COG4951	1.6e-16	61.2
k99_10009086_1	COG0233	2e-53	182.2
k99_10009086_2	COG0743	3.3e-25	88.7
k99_10009112_1	COG1804	2.9e-55	188.9
k99_10009112_2	ENOG410ZWN9	1.1e-14	56.4
k99_10009112_3	ENOG410ZWN9	4.1e-09	38.2
k99_10009112_4	ENOG410XQND	4.9e-45	155.3
k99_10009112_5	COG0346	4.9e-07	29.9
k99_10009112_6	COG1529	1.5e-20	73.3
k99_10009112_7	COG0146	6.4e-67	227.1
k99_10009121_1	COG0174	3.6e-83	282.0
k99_10009121_2	COG0744	2.9e-65	222.8
k99_10009127_1	ENOG410XP5G	6.9e-31	108.7
k99_10009127_3	ENOG410ZSYA	3.2e-36	126.7
k99_10009127_4	ENOG4111IW2	1.5e-17	65.5
k99_10009127_6	COG3428	1.7e-56	193.8
k99_10009130_1	COG1887	1.3e-40	141.4
k99_10009146_1	ENOG4111M2B	1.3e-75	257.1
k99_10009146_13	ENOG4111AT2	3.7e-53	182.2
k99_10009146_14	ENOG4111AT2	3.6e-43	149.2
k99_10009146_15	ENOG4111AT2	6.1e-23	82.5
k99_10009146_16	ENOG4111AT2	3.8e-46	159.1
k99_10009146_17	ENOG410XUZS	7.7e-14	53.0
k99_10009146_19	ENOG4111Z7X	3.4e-05	24.4
k99_10009146_2	ENOG410ZNC0	4.1e-37	129.7
k99_10009146_28	ENOG410YY9R	1.3e-20	74.7
k99_10009146_29	ENOG41125SZ	6.4e-24	86.4
k99_10009146_30	ENOG410YIKI	2e-51	176.8
k99_10009146_31	COG0112	1.2e-54	187.5
k99_10009146_32	COG0112	1.2e-10	42.1
k99_10009146_34	COG0112	1.1e-18	68.7
k99_10009146_35	COG0112	2.2e-78	265.9
k99_10009146_37	ENOG410XQ7J	4.4e-23	82.2
k99_10009146_38	COG1054	7.4e-57	194.4
k99_10009146_39	COG0548	3.9e-104	351.2
k99_10009146_4	ENOG410ZNC0	2.7e-33	117.1
k99_10009146_40	COG5535	7.1e-88	297.3
k99_10009146_44	ENOG411150R	1.2e-59	204.0
k99_10009146_48	COG3000	1.4e-22	80.4
k99_10009146_49	ENOG4111DPK	6.5e-65	221.4
k99_10009146_51	ENOG410XUCG	7.3e-11	42.2
k99_10009146_8	COG1575	2.8e-15	57.3
k99_10009146_9	COG1575	1.2e-32	114.7
k99_10009151_2	ENOG4111MM7	2.5e-33	116.9
k99_10009151_3	ENOG4111MM7	7.2e-16	59.0
k99_10009157_1	COG1805	1.3e-68	233.8
k99_10009157_10	ENOG410XPNR	4.6e-106	357.4
k99_10009157_11	ENOG410XPRE	1.6e-08	34.7
k99_10009157_12	ENOG410XZDB	6.6e-08	33.0
k99_10009157_13	ENOG410Y5QU	4.1e-46	159.6
k99_10009157_15	ENOG4111P35	3.4e-06	28.1
k99_10009157_2	COG2869	4e-86	290.4
k99_10009157_3	COG1347	9e-98	327.7
k99_10009157_4	COG2209	1e-96	324.6
k99_10009157_5	COG2871	2.9e-127	427.9
k99_10009157_6	COG1477	2.6e-84	285.5
k99_10009157_7	ENOG4111G2J	9.4e-52	177.6
k99_10009157_8	COG2991	9.5e-10	39.7
k99_10009160_1	ENOG410ZM4Z	3.5e-24	87.0
k99_10009160_2	COG3464	1.6e-57	197.3
k99_10009176_1	ENOG410XPF1	1.3e-25	91.8
k99_10009210_1	COG0577	3.3e-72	245.3
k99_10009210_2	COG1136	1.1e-108	366.7
k99_10009210_3	ENOG410ZVKK	1.1e-09	39.2
k99_10009237_1	ENOG4110336	2.7e-17	64.8
k99_10009237_2	COG2274	4.2e-90	304.5
k99_10009255_1	ENOG4111S53	5.5e-07	29.9
k99_10009255_2	ENOG4111AY6	7.6e-48	165.6
k99_10009301_1	COG1554	3.2e-26	93.1
k99_10009301_2	COG0366	5.4e-36	124.2
k99_10009307_1	ENOG4111SE4	1.7e-83	282.1
k99_10009307_2	COG2072	1.1e-58	200.5
k99_10009339_1	ENOG410ZN2A	5.4e-15	57.3
k99_10009369_1	ENOG4112019	2.1e-25	90.7
k99_10009369_2	ENOG4112AXE	5.8e-31	109.5
k99_10009393_1	COG0714	3.6e-47	162.0
k99_10009393_2	ENOG410XPJ6	1.8e-23	84.5
k99_10009393_3	ENOG4111HJ8	5e-76	256.8
k99_10009429_1	COG1032	2.1e-23	84.2
k99_10009429_2	COG1032	1.5e-05	25.0
k99_10009441_1	COG0318	1.5e-122	410.2
k99_10009441_3	COG2515	6.7e-76	258.1
k99_10009442_2	ENOG4111QF0	1.2e-24	88.7
k99_10009442_3	COG3088	7e-18	66.9
k99_10009447_2	ENOG410XQ5Y	7.8e-09	35.8
k99_10009478_1	ENOG410ZWM5	1.3e-23	85.3
k99_10009478_2	COG1832	3.1e-50	172.4
k99_10009478_3	COG1018	3.3e-18	65.8
k99_10009478_4	ENOG410XP4F	2.7e-130	437.8
k99_10009541_1	COG1798	1.9e-119	401.3
k99_10009541_2	ENOG4112CWT	1.3e-08	36.8
k99_10009541_3	ENOG410XPH3	7.1e-206	688.2
k99_10009541_4	ENOG4111IA8	3.7e-20	73.9
k99_10009563_1	ENOG410Y1R1	2.3e-09	38.8
k99_10009563_2	COG1352	1.9e-71	243.2
k99_10009563_3	ENOG4111PD0	1.6e-63	215.8
k99_10009563_4	ENOG410ZHJX	9.5e-36	124.7
k99_10009563_5	ENOG410Y2T6	8.6e-46	158.2
k99_10009578_1	COG4591	9.5e-65	221.2
k99_10009578_2	COG4591	3.9e-12	47.1
k99_10009597_1	ENOG4111K0K	1.9e-50	173.7
k99_10009600_1	ENOG4111IE7	5.8e-50	172.3
k99_10009621_1	ENOG410YNAX	2.4e-100	338.4
k99_10009639_1	COG0208	2e-27	97.4
k99_10009639_3	ENOG411249W	7.8e-05	23.7
k99_1000965_1	COG0539	1.6e-58	199.7
k99_10009662_3	ENOG410ZMDV	8.6e-15	55.5
k99_1000967_1	COG2825	3e-14	54.9
k99_1000967_2	COG2825	9.4e-09	36.9
k99_10009689_1	ENOG410ZFVU	3.1e-38	133.7
k99_10009707_5	ENOG410Y7JF	1.1e-06	26.9
k99_10009719_1	COG1215	3.8e-88	296.5
k99_10009723_1	COG0304	8.2e-84	282.6
k99_10009762_1	ENOG410ZGKI	4.8e-96	324.0
k99_10009838_1	COG0790	5.1e-46	157.2
k99_10009841_1	ENOG410XPD8	3.5e-88	296.6
k99_10009843_1	ENOG41112TC	1.3e-54	187.4
k99_10009843_2	COG0334	8.2e-69	234.4
k99_10009855_2	COG5024	2e-27	97.2
k99_1000987_1	COG3864	4.7e-42	146.3
k99_1000987_11	ENOG410XUF6	2.3e-10	42.3
k99_1000987_12	ENOG4111HPQ	8.8e-33	115.8
k99_1000987_15	COG0417	2.2e-27	96.3
k99_1000987_16	ENOG4111TD0	1.7e-16	62.2
